GameID,Teams,YardsGained,Qtr
2011110611,STL@ARI,99,5
2012120213,PHI@DAL,98,4
2010112105,DET@DAL,97,3
2017010114,KC@SD,95,3
2010091301,SD@KC,94,2
2011010200,MIA@NE,94,2
2010102500,NYG@DAL,93,2
2012120901,KC@CLE,93,2
2017122406,LAC@NYJ,91,4
2011091201,OAK@DEN,90,3
2010101707,SEA@CHI,89,4
2011091109,CAR@ARI,89,4
2011092511,GB@CHI,89,4
2015092702,PHI@NYJ,89,2
2011112704,ARI@STL,88,1
2012091605,KC@BUF,88,3
2017091800,DET@NYG,88,4
2010112108,WAS@TEN,87,1
2015111503,CAR@TEN,87,2
2012121610,SEA@BUF,86,3
2009091302,PHI@CAR,85,2
2011110607,DEN@OAK,85,4
2015091401,MIN@SF,85,2
2016100203,DET@CHI,85,4
2016100900,WAS@BAL,85,1
2010120512,CAR@SEA,84,3
2011122402,CLE@BAL,84,3
2009102502,SF@HOU,83,1
2015110809,DEN@IND,83,2
2015120612,PHI@NE,83,3
2015121309,DET@STL,83,3
2017113000,WAS@DAL,83,2
2009110103,SEA@DAL,82,3
2011103005,ARI@BAL,82,2
2011111307,DET@CHI,82,2
2015111509,NE@NYG,82,3
2015113000,BAL@CLE,82,1
2017100811,KC@HOU,82,4
2011102306,SEA@CLE,81,3
2011121109,NO@TEN,81,1
2012091606,CLE@CIN,81,1
2012123005,JAC@TEN,81,3
2011111400,MIN@GB,80,1
2011112704,ARI@STL,80,3
2011122400,DEN@BUF,80,2
2012100710,BUF@SF,80,1
2015120600,NYJ@NYG,80,2
2017092410,SEA@TEN,80,2
2017102905,ATL@NYJ,80,4
2009120611,DAL@NYG,79,4
2011091102,IND@HOU,79,2
2011111301,TEN@CAR,79,1
2012111500,MIA@BUF,79,1
2016100905,HOU@MIN,79,2
2010103100,DEN@SF,78,4
2010111406,DET@BUF,78,3
2010121903,JAC@IND,78,2
2010122606,SF@STL,78,2
2012102808,WAS@PIT,78,3
2012111109,DAL@PHI,78,4
2015092003,TEN@CLE,78,2
2016100212,KC@PIT,78,2
2016120800,OAK@KC,78,2
2009101900,DEN@SD,77,2
2009122707,TB@NO,77,4
2010112803,MIN@WAS,77,4
2012093003,MIN@DET,77,3
2017101501,CHI@BAL,77,4
2012111100,DEN@CAR,76,2
2017100806,ARI@PHI,76,1
2009092010,SEA@SF,75,1
2012090909,SF@GB,75,4
2012112502,BUF@IND,75,1
2015091301,SEA@STL,75,3
2015092701,NO@CAR,74,3
2016100904,TEN@MIA,74,2
2017101504,DET@NO,74,4
2009102509,ATL@DAL,73,4
2015121304,IND@JAC,73,3
2016091811,ATL@OAK,73,2
2009121313,PHI@NYG,72,2
2010092606,ATL@NO,72,1
2010110710,KC@OAK,72,2
2011090800,NO@GB,72,2
2011112100,KC@NE,72,3
2012090903,MIA@HOU,72,3
2012092312,PIT@OAK,72,2
2016121107,WAS@PHI,72,3
2017121005,SEA@JAX,72,3
2009101900,DEN@SD,71,2
2010103104,WAS@DET,71,2
2010121200,NE@CHI,71,2
2012111807,JAC@HOU,71,4
2015120613,IND@PIT,71,4
2015122010,DEN@PIT,71,3
2009110101,HOU@BUF,70,1
2009110102,CLE@CHI,69,4
2009111512,NE@IND,69,3
2011100205,CAR@CHI,69,2
2012123005,JAC@TEN,69,2
2012123011,CAR@NO,69,4
2015091303,MIA@WAS,69,4
2009102502,SF@HOU,68,1
2010102404,CLE@NO,68,2
2011120404,BAL@CLE,68,4
2012090902,BUF@NYJ,68,2
2012111105,NYG@CIN,68,1
2012111806,IND@NE,68,2
2009091304,MIN@CLE,67,2
2010112103,OAK@PIT,67,2
2015120609,ARI@STL,67,3
2016100204,TEN@HOU,67,3
2017120303,SF@CHI,67,4
2016010314,SEA@ARI,66,2
2016110606,PHI@NYG,66,2
2010121906,PHI@NYG,65,4
2015110104,MIN@CHI,65,1
2015120605,SF@CHI,65,1
2016091900,PHI@CHI,65,4
2017102210,DEN@LAC,65,1
2017121003,GB@CLE,65,4
2009120610,MIN@ARI,64,1
2010122000,CHI@MIN,64,3
2012120900,BAL@WAS,64,5
2015092711,CHI@SEA,64,1
2017100112,OAK@DEN,64,1
2010091909,SEA@DEN,63,3
2011103010,CIN@SEA,63,1
2012110410,PIT@NYG,63,4
2012111811,BAL@PIT,63,1
2012122314,SD@NYJ,63,1
2015111900,TEN@JAC,63,4
2016121807,DET@NYG,63,4
2017110502,CIN@JAX,63,4
2009101109,HOU@ARI,62,3
2010091905,CHI@DAL,62,1
2010092700,GB@CHI,62,4
2011010213,SD@DEN,62,3
2012111110,STL@SF,62,3
2012122303,CIN@PIT,62,1
2015110110,SEA@DAL,62,4
2016092508,SF@SEA,62,3
2017120303,SF@CHI,61,2
2009092002,CIN@GB,60,2
2011112007,TB@GB,60,4
2011120405,CIN@PIT,60,2
2012101403,CIN@CLE,60,3
2017112605,CAR@NYJ,60,4
2016101605,CAR@NO,59,1
2016112704,NYG@CLE,59,4
2017120307,CAR@NO,59,3
2017123105,CHI@MIN,59,2
2010120507,ATL@TB,58,2
2011100212,NE@OAK,58,4
2012122300,TEN@GB,58,4
2015101104,JAC@TB,58,2
2015112905,MIA@NYJ,58,3
2015121305,SD@KC,58,1
2017092400,BAL@JAX,58,3
2015091301,SEA@STL,57,1
2016110604,NYJ@MIA,57,2
2016111302,HOU@JAX,57,3
2017110504,LA@NYG,57,2
2010010309,SF@STL,56,4
2011103010,CIN@SEA,56,4
2011121800,CIN@STL,56,3
2017111204,LAC@JAX,56,1
2009121000,PIT@CLE,55,1
2011010211,CAR@ATL,55,1
2011091110,SEA@SF,55,4
2011112005,DAL@WAS,55,3
2016103001,GB@ATL,55,2
2016112003,JAX@DET,55,2
2016120400,KC@ATL,55,3
2017112601,CLE@CIN,55,2
2016092501,MIN@CAR,54,2
2009112213,PHI@CHI,53,2
2010091910,STL@OAK,53,1
2010100310,WAS@PHI,53,1
2011092506,DET@MIN,53,2
2011092508,NYJ@OAK,53,1
2016101607,CLE@TEN,53,1
2017121708,LA@SEA,53,1
2010101003,GB@WAS,52,2
2010121301,NYG@MIN,52,3
2011121110,SF@ARI,52,1
2009121310,STL@TEN,51,3
2010121907,ARI@CAR,51,1
2011112011,PHI@NYG,51,2
2015101806,MIA@TEN,51,3
2009100401,CIN@CLE,50,4
2011110601,CLE@HOU,50,2
2016092506,WAS@NYG,50,2
2016101609,KC@OAK,50,3
2009122000,CHI@BAL,49,2
2012111806,IND@NE,49,4
2017100811,KC@HOU,49,4
2017111202,CLE@DET,49,4
2010111409,SEA@ARI,48,3
2012093009,CIN@JAC,48,2
2012101404,DET@PHI,48,1
2014111601,MIN@CHI,48,1
2010112809,MIA@OAK,47,3
2012091612,OAK@MIA,47,3
2016100202,OAK@BAL,47,1
2016100209,LA@ARI,47,4
2017121010,WAS@LAC,47,4
2010091900,HOU@WAS,46,4
2010101011,SD@OAK,46,3
2011121500,JAC@ATL,46,3
2012091001,SD@OAK,46,2
2017091703,TEN@JAX,46,3
2017102207,BAL@MIN,46,1
2009101801,DET@GB,45,2
2011112002,BUF@MIA,45,3
2011112705,CAR@IND,45,2
2012091600,TB@NYG,45,2
2012120209,TB@DEN,45,3
2015100405,PHI@WAS,45,2
2009110804,KC@JAC,44,4
2010101706,ATL@PHI,44,2
2011120401,KC@CHI,44,2
2012092300,TB@DAL,44,4
2012110403,CHI@TEN,44,1
2016110700,BUF@SEA,44,2
2017100103,CIN@CLE,44,2
2017102208,CIN@PIT,44,4
2017110505,DEN@PHI,44,2
2017111201,GB@CHI,44,2
2017111205,NYJ@TB,44,2
2009091307,DET@NO,43,1
2009110900,PIT@DEN,43,4
2009112911,PIT@BAL,43,4
2010010314,WAS@SD,43,3
2010092000,NO@SF,43,3
2010103110,SEA@OAK,43,1
2011091804,CLE@IND,43,4
2016112702,JAX@BUF,43,2
2009101809,ARI@SEA,42,2
2009112910,JAC@SF,42,1
2010101701,SD@STL,42,1
2010111404,MIN@CHI,42,3
2010112900,SF@ARI,42,2
2010121200,NE@CHI,42,2
2010121212,KC@SD,42,4
2010121900,KC@STL,42,1
2011102309,GB@MIN,42,3
2011112010,SD@CHI,42,2
2011112703,MIN@ATL,42,2
2011112702,HOU@JAC,42,2
2011121806,CAR@HOU,42,3
2012010115,SEA@ARI,42,2
2012120208,HOU@TEN,42,1
2015111506,JAC@BAL,42,3
2015112202,IND@ATL,42,3
2015120601,HOU@BUF,42,4
2016010314,SEA@ARI,42,2
2016092504,BAL@JAX,42,2
2016102303,OAK@JAX,42,3
2016121809,SF@ATL,42,1
2009113000,NE@NO,41,1
2010092610,PHI@JAC,41,1
2011010210,CHI@GB,41,3
2011091809,SEA@PIT,41,1
2015110808,ATL@SF,41,1
2015112209,CIN@ARI,41,1
2010010308,CIN@NYJ,40,4
2011091813,HOU@MIA,40,1
2011101604,SF@DET,40,4
2012092700,CLE@BAL,40,4
2012120203,ARI@NYJ,40,2
2012121606,DEN@BAL,40,3
2016091107,CLE@PHI,40,1
2017100103,CIN@CLE,40,1
2017100500,NE@TB,40,2
2017100800,BUF@CIN,40,4
2017112607,NO@LA,40,3
2009100401,CIN@CLE,39,2
2009120606,DEN@KC,39,4
2010091203,IND@HOU,39,1
2010120511,STL@ARI,39,2
2011101605,STL@GB,39,4
2012121602,TB@NO,39,2
2012121611,PIT@DAL,39,4
2012123007,DAL@WAS,39,4
2016111311,DAL@PIT,39,3
2016121809,SF@ATL,39,2
2017101506,SF@WAS,39,3
2017123102,GB@DET,39,2
2010091904,PIT@TEN,38,1
2010092611,IND@DEN,38,3
2010103111,PIT@NO,38,1
2010122600,NYJ@CHI,38,3
2011122400,DEN@BUF,38,1
2012101800,SEA@SF,38,2
2012120901,KC@CLE,38,4
2014122805,NYJ@MIA,38,4
2015110108,ARI@CLE,38,3
2017100900,MIN@CHI,38,3
2009092711,TEN@NYJ,37,4
2009112905,CAR@NYJ,37,2
2010111405,CAR@TB,37,3
2011092509,KC@SD,37,3
2011092514,PIT@IND,37,4
2011102303,ATL@DET,37,1
2011112009,SEA@STL,37,1
2011112010,SD@CHI,37,2
2012092305,KC@NO,37,4
2012110411,DAL@ATL,37,1
2012121602,TB@NO,37,2
2015091302,CAR@JAC,37,1
2015092710,SF@ARI,37,2
2015110100,DET@KC,37,4
2015110103,TEN@HOU,37,2
2016121103,CHI@DET,37,2
2009091304,MIN@CLE,36,2
2009101809,ARI@SEA,36,3
2010091301,SD@KC,36,2
2010100312,CHI@NYG,36,2
2011121804,SEA@CHI,36,4
2012091607,HOU@JAC,36,1
2015100800,IND@HOU,36,2
2015101811,NE@IND,36,1
2015121310,SF@CLE,36,2
2015122000,CAR@NYG,36,3
2016110603,JAX@KC,36,3
2016112008,MIA@LA,36,3
2017010105,CHI@MIN,36,2
2017103000,DEN@KC,36,1
2009101810,TEN@NE,35,1
2010103104,WAS@DET,35,4
2010112804,PHI@CHI,35,1
2010120513,PIT@BAL,35,2
2011091805,ARI@WAS,35,2
2011102400,BAL@JAC,35,1
2011111307,DET@CHI,35,2
2012100400,ARI@STL,35,2
2012102900,SF@ARI,35,2
2012121603,MIN@STL,35,3
2012123003,CLE@PIT,35,3
2013101308,JAC@DEN,35,3
2015101102,SEA@CIN,35,4
2016112402,PIT@IND,35,2
2017112611,GB@PIT,35,2
2009100404,TEN@JAC,34,1
2009101806,CAR@TB,34,3
2009112911,PIT@BAL,34,4
2009122012,MIN@CAR,34,1
2010101711,DAL@MIN,34,4
2010102410,NE@SD,34,2
2010121901,BUF@MIA,34,2
2011112000,OAK@MIN,34,3
2011120407,CAR@TB,34,4
2013092204,CLE@MIN,34,2
2016092503,DET@GB,34,4
2009101812,CHI@ATL,33,1
2009122011,TB@SEA,33,3
2010091204,DEN@JAC,33,2
2010103103,BUF@KC,33,4
2010112110,ATL@STL,33,3
2010112200,DEN@SD,33,4
2010121201,CLE@BUF,33,4
2011100208,MIN@KC,33,1
2011100202,PIT@HOU,33,4
2011100210,ATL@SEA,33,3
2011100900,TEN@PIT,33,2
2011101601,IND@CIN,33,3
2011103001,JAC@HOU,33,3
2012092307,BUF@CLE,33,1
2012102110,PIT@CIN,33,2
2015121000,MIN@ARI,33,4
2015122004,HOU@IND,33,2
2016010301,NE@MIA,33,4
2016100906,NYJ@PIT,33,3
2017091400,HOU@CIN,33,1
2017092407,HOU@NE,33,1
2017092411,CIN@GB,33,1
2017112300,MIN@DET,33,3
2009092002,CIN@GB,32,4
2009092704,SF@MIN,32,1
2009110102,CLE@CHI,32,1
2010091300,BAL@NYJ,32,2
2010101709,NYJ@DEN,32,1
2010102406,SF@CAR,32,2
2010112807,CAR@CLE,32,2
2011100209,NYG@ARI,32,3
2011112005,DAL@WAS,32,2
2011121810,CLE@ARI,32,5
2012092308,JAC@IND,32,1
2012101403,CIN@CLE,32,2
2012111104,OAK@BAL,32,4
2012111808,CIN@KC,32,1
2012123009,GB@MIN,32,2
2015102500,BUF@JAC,32,4
2015110801,GB@CAR,32,1
2016091803,KC@HOU,32,1
2016112006,ARI@MIN,32,4
2017101509,PIT@KC,32,4
2009092006,NO@PHI,31,2
2009100408,BUF@MIA,31,1
2009110806,GB@TB,31,2
2009120612,SF@SEA,31,3
2010010301,NO@CAR,31,3
2010010305,NE@HOU,31,4
2010010308,CIN@NYJ,31,3
2010091908,TB@CAR,31,3
2010092613,SD@SEA,31,2
2010103105,CAR@STL,31,3
2010120600,NYJ@NE,31,2
2010121209,SEA@SF,31,3
2010121905,WAS@DAL,31,1
2011090800,NO@GB,31,4
2011091110,SEA@SF,31,1
2011101607,CLE@OAK,31,4
2011102307,PIT@ARI,31,4
2011103100,SD@KC,31,4
2011112702,HOU@JAC,31,4
2011112710,DEN@SD,31,2
2012110407,MIA@IND,31,4
2012111107,DET@MIN,31,4
2012121000,HOU@NE,31,1
2012121613,SF@NE,31,1
2015092007,DET@MIN,31,3
2015100408,CLE@SD,31,3
2015122705,SF@DET,31,2
2016010314,SEA@ARI,31,2
2016091102,CHI@HOU,31,1
2016092500,ARI@BUF,31,1
2016092506,WAS@NYG,31,3
2016112006,ARI@MIN,31,4
2017091101,LAC@DEN,31,2
2017100108,JAX@NYJ,31,2
2009101800,HOU@CIN,30,2
2009110111,NYG@PHI,30,2
2009111502,DET@MIN,30,2
2009120601,TB@CAR,30,2
2009120602,STL@CHI,30,4
2010092609,SF@KC,30,4
2010101003,GB@WAS,30,4
2010111400,TEN@MIA,30,1
2010112101,HOU@NYJ,30,1
2010120505,CHI@DET,30,3
2011092504,DEN@TEN,30,1
2011100900,TEN@PIT,30,4
2012010107,WAS@PHI,30,4
2012120907,PHI@TB,30,2
2015092001,NE@BUF,30,1
2015101800,CHI@DET,30,4
2015111505,MIA@PHI,30,3
2016102305,BUF@MIA,30,1
2016103010,PHI@DAL,30,3
2016112009,NE@SF,30,1
2016120500,IND@NYJ,30,3
2016121806,IND@MIN,30,1
2017110504,LA@NYG,30,3
2017120311,LA@ARI,30,3
2017123103,HOU@IND,30,4
2009102600,PHI@WAS,29,1
2009112907,SEA@STL,29,4
2009112906,WAS@PHI,29,1
2010092700,GB@CHI,29,1
2010111406,DET@BUF,29,2
2010122603,TEN@KC,29,3
2011010208,NYG@WAS,29,4
2011091805,ARI@WAS,29,4
2011091805,ARI@WAS,29,4
2011091900,STL@NYG,29,2
2011092501,HOU@NO,29,2
2011092510,BAL@STL,29,1
2011100908,TB@SF,29,2
2011100910,SD@DEN,29,1
2011111307,DET@CHI,29,1
2011120406,DET@NO,29,1
2011121104,IND@BAL,29,3
2012111101,SD@TB,29,2
2012121610,SEA@BUF,29,4
2012121611,PIT@DAL,29,3
2015092004,ATL@NYG,29,4
2015100100,BAL@PIT,29,5
2015110500,CLE@CIN,29,4
2015120610,KC@OAK,29,2
2015121311,OAK@DEN,29,1
2016112402,PIT@IND,29,2
2016121801,CLE@BUF,29,4
2017100112,OAK@DEN,29,3
2017102902,IND@CIN,29,1
2017111202,CLE@DET,29,4
2017120305,IND@JAX,29,1
2017121001,MIN@CAR,29,3
2017123107,WAS@NYG,29,2
2009112205,PIT@KC,28,2
2009121900,DAL@NO,28,1
2010091206,CAR@NYG,28,1
2010092605,DET@MIN,28,1
2010092700,GB@CHI,28,2
2010112200,DEN@SD,28,1
2010112500,NE@DET,28,1
2010120511,STL@ARI,28,3
2011091104,BUF@KC,28,3
2011102400,BAL@JAC,28,1
2011121105,MIN@DET,28,1
2011122405,NYG@NYJ,28,2
2012093002,SD@KC,28,3
2012093001,TEN@HOU,28,3
2012102109,JAC@OAK,28,3
2012110401,ARI@GB,28,1
2012111802,ARI@ATL,28,3
2012122306,NO@DAL,28,4
2012123014,ARI@SF,28,3
2012123007,DAL@WAS,28,1
2015092001,NE@BUF,28,1
2015092713,DEN@DET,28,4
2015100400,NYJ@MIA,28,4
2015112905,MIA@NYJ,28,3
2015120608,ATL@TB,28,3
2015121300,BUF@PHI,28,4
2015122709,DAL@BUF,28,2
2016091201,LA@SF,28,3
2016103005,KC@IND,28,4
2016112701,CIN@BAL,28,1
2016112704,NYG@CLE,28,3
2016121113,DAL@NYG,28,2
2017091711,WAS@LA,28,4
2017092403,PIT@CHI,28,4
2017111902,BAL@GB,28,2
2017122401,CLE@CHI,28,1
2017123102,GB@DET,28,4
2009091309,SF@ARI,27,4
2009092800,CAR@DAL,27,3
2009101804,NYG@NO,27,3
2009101811,BUF@NYJ,27,4
2009110806,GB@TB,27,1
2009111509,SEA@ARI,27,2
2009111509,SEA@ARI,27,2
2009112203,SF@GB,27,2
2009120600,PHI@ATL,27,1
2009121309,NYJ@TB,27,1
2010010313,BAL@OAK,27,3
2010101006,TB@CIN,27,1
2011010208,NYG@WAS,27,4
2011091103,TEN@JAC,27,3
2011101611,MIN@CHI,27,3
2011121104,IND@BAL,27,1
2012090902,BUF@NYJ,27,4
2012092307,BUF@CLE,27,3
2012093003,MIN@DET,27,3
2012101408,NE@SEA,27,3
2012102808,WAS@PIT,27,3
2012102809,OAK@KC,27,2
2012102809,OAK@KC,27,3
2012111102,TEN@MIA,27,3
2012121606,DEN@BAL,27,3
2015110107,SF@STL,27,4
2015111600,HOU@CIN,27,1
2015121306,WAS@CHI,27,1
2016102303,OAK@JAX,27,4
2016121112,ATL@LA,27,2
2016121700,MIA@NYJ,27,4
2017092404,ATL@DET,27,3
2017092411,CIN@GB,27,2
2017111208,HOU@LA,27,3
2017120306,DEN@MIA,27,3
2017121703,HOU@JAX,27,3
2017122500,PIT@HOU,27,3
2017123115,ARI@SEA,27,4
2009091302,PHI@CAR,26,3
2009101200,NYJ@MIA,26,1
2009101805,CLE@PIT,26,1
2010100300,NYJ@BUF,26,1
2010121909,NO@BAL,26,2
2010121907,ARI@CAR,26,3
2011091805,ARI@WAS,26,3
2011092508,NYJ@OAK,26,3
2011103002,IND@TEN,26,1
2011112100,KC@NE,26,4
2011120402,TEN@BUF,26,2
2011121102,KC@NYJ,26,2
2011121111,CHI@DEN,26,3
2012100400,ARI@STL,26,4
2012110406,BUF@HOU,26,3
2012110409,TB@OAK,26,3
2012112508,BAL@SD,26,1
2012112510,STL@ARI,26,1
2012120912,ARI@SEA,26,4
2015092004,ATL@NYG,26,3
2015092012,DAL@PHI,26,3
2015101106,BUF@TEN,26,2
2015110800,STL@MIN,26,5
2015120700,DAL@WAS,26,1
2016091105,OAK@NO,26,3
2016100211,DAL@SF,26,4
2017091400,HOU@CIN,26,1
2017101504,DET@NO,26,4
2017121700,MIA@BUF,26,4
2017121708,LA@SEA,26,2
2017121708,LA@SEA,26,2
2009100400,DET@CHI,25,2
2009111504,CIN@PIT,25,2
2009120603,DET@CIN,25,1
2009122710,STL@ARI,25,4
2010110709,IND@PHI,25,4
2010121211,DEN@ARI,25,1
2010122607,DET@MIA,25,2
2011010201,BUF@NYJ,25,3
2011091108,NYG@WAS,25,1
2011092514,PIT@IND,25,4
2011100909,NYJ@NE,25,3
2011103011,DAL@PHI,25,4
2011112009,SEA@STL,25,2
2011112100,KC@NE,25,1
2011112402,SF@BAL,25,2
2011120401,KC@CHI,25,1
2011121110,SF@ARI,25,4
2011121801,MIA@BUF,25,1
2012100706,BAL@KC,25,2
2012101407,BUF@ARI,25,2
2012101408,NE@SEA,25,4
2012111102,TEN@MIA,25,2
2012111809,NO@OAK,25,1
2012122307,WAS@PHI,25,4
2012123009,GB@MIN,25,1
2014090708,CLE@PIT,25,4
2015092003,TEN@CLE,25,1
2015092010,BAL@OAK,25,3
2015100400,NYJ@MIA,25,4
2015101104,JAC@TB,25,4
2015101109,NE@DAL,25,1
2015102504,PIT@KC,25,1
2015102501,CLE@STL,25,1
2016091808,TB@ARI,25,4
2016101610,DAL@GB,25,2
2016120402,SF@CHI,25,2
2016120408,BUF@OAK,25,4
2016121112,ATL@LA,25,1
2016121804,JAX@HOU,25,4
2017010112,OAK@DEN,25,2
2017010111,NYG@WAS,25,1
2017091000,NYJ@BUF,25,4
2017091003,PIT@CLE,25,2
2017101200,PHI@CAR,25,2
2009091311,STL@SEA,24,1
2009100400,DET@CHI,24,1
2009100500,GB@MIN,24,4
2009101804,NYG@NO,24,4
2009101809,ARI@SEA,24,4
2009102506,NE@TB,24,1
2009111500,ATL@CAR,24,4
2010091301,SD@KC,24,2
2010101004,STL@DET,24,1
2010103104,WAS@DET,24,2
2010111406,DET@BUF,24,2
2010111800,CHI@MIA,24,1
2010121900,KC@STL,24,3
2011112005,DAL@WAS,24,1
2011120402,TEN@BUF,24,3
2011121801,MIA@BUF,24,1
2011121805,NO@MIN,24,3
2011121810,CLE@ARI,24,1
2011122412,SF@SEA,24,4
2012010111,CAR@NO,24,3
2012010107,WAS@PHI,24,1
2012091612,OAK@MIA,24,3
2012092305,KC@NO,24,2
2012101407,BUF@ARI,24,2
2012110408,MIN@SEA,24,1
2012111111,HOU@CHI,24,1
2012120212,CIN@SD,24,3
2012121600,GB@CHI,24,1
2014110902,MIA@DET,24,1
2015091311,TEN@TB,24,2
2015092011,MIA@JAC,24,4
2015101800,CHI@DET,24,5
2015110105,TB@ATL,24,3
2015111511,ARI@SEA,24,2
2015120606,SEA@MIN,24,4
2015120612,PHI@NE,24,2
2015121313,SEA@BAL,24,4
2016120407,DET@NO,24,2
2016121102,CIN@CLE,24,2
2017091004,ARI@DET,24,4
2017111905,WAS@NO,24,4
2017120308,KC@NYJ,24,1
2017121009,NYJ@DEN,24,3
2017121711,DAL@OAK,24,3
2009092702,WAS@DET,23,2
2009100402,OAK@HOU,23,1
2009110103,SEA@DAL,23,3
2009121300,NO@ATL,23,2
2009121307,CIN@MIN,23,4
2010091908,TB@CAR,23,1
2010103103,BUF@KC,23,1
2010112104,CLE@JAC,23,1
2010121600,SF@SD,23,1
2010121905,WAS@DAL,23,1
2010122607,DET@MIA,23,4
2011092513,ATL@TB,23,1
2011100905,ARI@MIN,23,1
2011111302,HOU@TB,23,2
2011112005,DAL@WAS,23,2
2011112702,HOU@JAC,23,4
2012090900,IND@CHI,23,3
2012090907,PHI@CLE,23,2
2012090912,PIT@DEN,23,1
2012091605,KC@BUF,23,3
2012101402,IND@NYJ,23,2
2012112508,BAL@SD,23,4
2012120908,STL@BUF,23,1
2012121609,CAR@SD,23,3
2012123004,HOU@IND,23,2
2015092002,SD@CIN,23,3
2015092703,TB@HOU,23,3
2015111501,DET@GB,23,2
2015111503,CAR@TEN,23,4
2015112204,TB@PHI,23,2
2015120700,DAL@WAS,23,1
2016010301,NE@MIA,23,4
2016010307,WAS@DAL,23,4
2016101604,CIN@NE,23,4
2016103000,WAS@CIN,23,4
2016112006,ARI@MIN,23,1
2016120404,HOU@GB,23,2
2016122400,MIA@BUF,23,1
2016122600,DET@DAL,23,4
2017010106,BUF@NYJ,23,4
2017091708,MIA@LAC,23,1
2017111206,CIN@TEN,23,3
2017121100,NE@MIA,23,4
2017121600,CHI@DET,23,2
2017123100,CAR@ATL,23,2
2017123100,CAR@ATL,23,3
2009100403,SEA@IND,22,4
2009100409,NYJ@NO,22,3
2009101101,CLE@BUF,22,1
2009111900,MIA@CAR,22,2
2009121303,SEA@HOU,22,1
2010010306,PIT@MIA,22,3
2010091300,BAL@NYJ,22,4
2010092700,GB@CHI,22,2
2010101012,PHI@SF,22,2
2010101100,MIN@NYJ,22,3
2010101702,BAL@NE,22,4
2010102409,ARI@SEA,22,2
2010110708,NYG@SEA,22,3
2010121300,BAL@HOU,22,2
2010121600,SF@SD,22,2
2010121906,PHI@NYG,22,2
2010121912,DEN@OAK,22,3
2011010201,BUF@NYJ,22,3
2011010201,BUF@NYJ,22,4
2011100213,MIA@SD,22,2
2011100903,CIN@JAC,22,2
2011100905,ARI@MIN,22,1
2011100908,TB@SF,22,1
2011100910,SD@DEN,22,3
2011102300,DEN@MIA,22,5
2011110602,MIA@KC,22,3
2011110611,STL@ARI,22,1
2011111309,WAS@MIA,22,3
2011120402,TEN@BUF,22,1
2011121805,NO@MIN,22,3
2011122405,NYG@NYJ,22,1
2012091602,ARI@NE,22,2
2012091609,WAS@STL,22,1
2012092310,ATL@SD,22,1
2012092312,PIT@OAK,22,1
2012102811,NO@DEN,22,3
2012111500,MIA@BUF,22,1
2012111802,ARI@ATL,22,1
2012112502,BUF@IND,22,3
2012123003,CLE@PIT,22,1
2013092907,ARI@TB,22,4
2013121511,KC@OAK,22,2
2015091309,BAL@DEN,22,3
2015092013,SEA@GB,22,1
2015100401,OAK@CHI,22,2
2015101801,WAS@NYJ,22,4
2015102507,NO@IND,22,4
2015111502,DAL@TB,22,1
2015121309,DET@STL,22,2
2015121311,OAK@DEN,22,4
2015122005,TEN@NE,22,2
2016010314,SEA@ARI,22,1
2016091109,MIA@SEA,22,3
2016092504,BAL@JAX,22,4
2016110607,CAR@LA,22,2
2016111311,DAL@PIT,22,4
2016111700,NO@CAR,22,4
2016120405,DEN@JAX,22,3
2016121800,PHI@BAL,22,1
2017102300,WAS@PHI,22,1
2017110500,ATL@CAR,22,4
2017112700,HOU@BAL,22,2
2017120306,DEN@MIA,22,4
2009091302,PHI@CAR,21,2
2009092706,KC@PHI,21,4
2009092701,PIT@CIN,21,3
2009111600,BAL@CLE,21,2
2009112601,OAK@DAL,21,2
2009112900,TB@ATL,21,4
2009120606,DEN@KC,21,1
2009120612,SF@SEA,21,4
2009121309,NYJ@TB,21,1
2009122000,CHI@BAL,21,3
2009122708,DEN@PHI,21,4
2010010301,NO@CAR,21,1
2010091904,PIT@TEN,21,2
2010092607,WAS@STL,21,4
2010100311,ARI@SD,21,4
2010110705,ARI@MIN,21,3
2010122608,WAS@JAC,21,4
2011091101,CIN@CLE,21,3
2011091101,CIN@CLE,21,4
2011092511,GB@CHI,21,1
2011100901,OAK@HOU,21,4
2011101604,SF@DET,21,3
2011103007,WAS@BUF,21,3
2011111000,OAK@SD,21,2
2011112401,MIA@DAL,21,2
2011120413,IND@NE,21,2
2011120403,OAK@MIA,21,2
2012090907,PHI@CLE,21,3
2012090911,CAR@TB,21,3
2012091612,OAK@MIA,21,3
2012091605,KC@BUF,21,4
2012102103,NO@TB,21,2
2012111100,DEN@CAR,21,3
2012111110,STL@SF,21,2
2012111804,CLE@DAL,21,4
2012112510,STL@ARI,21,4
2012112900,NO@ATL,21,2
2012120208,HOU@TEN,21,3
2012120209,TB@DEN,21,3
2012120902,SD@PIT,21,2
2012120902,SD@PIT,21,4
2012120905,CHI@MIN,21,3
2012122314,SD@NYJ,21,3
2015092707,CIN@BAL,21,3
2015112300,BUF@NE,21,3
2015120611,DEN@SD,21,2
2015121303,NE@HOU,21,1
2015122000,CAR@NYG,21,4
2015122400,SD@OAK,21,2
2015122711,STL@SEA,21,2
2016010301,NE@MIA,21,4
2016091101,BUF@BAL,21,3
2016091807,DAL@WAS,21,2
2016091805,NO@NYG,21,1
2016111301,KC@CAR,21,4
